asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
80.7,6,74.9,12.1,57.0,0,"['voluntariado', 'club_lectura', 'deportes']",0,riesgo,36-723-6959,Luis,Torres,50.7591,Non-binary
85.8,20,79.7,3.1,72.2,0,['club_lectura'],1,no riesgo,26-534-1744,Maria,Perez,54.1276,Genderqueer
89.9,13,79.8,6.7,50.7,1,"['club_ciencias', 'teatro', 'musica', 'voluntariado']",0,no riesgo,62-508-8797,Luis,Perez,63.1503,Genderfluid
78.9,10,69.4,6.6,75.2,0,"['ajedrez', 'arte']",0,riesgo,26-817-8828,Carlos,Vargas,100.0,Genderqueer
82.3,19,73.9,11.0,74.0,0,['arte'],0,no riesgo,70-719-1795,Carlos,Torres,61.2993,Polygender
100.0,20,92.0,9.2,65.7,1,[],0,no riesgo,26-557-3375,Valentina,Vargas,25.3088,Polygender
83.2,11,70.1,5.0,89.7,1,['club_lectura'],0,no riesgo,39-441-2148,Daniela,Torres,53.0968,Genderfluid
96.4,19,73.1,14.2,69.9,0,"['club_lectura', 'arte']",0,no riesgo,48-376-4617,Marco,Gonzalez,52.8055,Polygender
89.4,18,63.6,9.7,70.2,0,[],0,no riesgo,43-597-7436,Luis,Gonzalez,74.7289,Bigender
82.9,13,86.5,3.9,88.4,0,['teatro'],0,no riesgo,29-429-3429,Lucia,Castillo,73.1897,Bigender
74.1,4,77.7,18.8,77.4,1,"['club_matematicas', 'club_ciencias']",0,no riesgo,51-247-8684,Daniela,Torres,67.5667,Polygender
100.0,20,94.5,14.7,80.6,1,"['voluntariado', 'club_lectura']",1,no riesgo,29-971-1996,Lucia,Castillo,68.5882,Bigender
91.7,13,63.6,8.6,54.7,0,['musica'],0,riesgo,43-599-5740,Angel,Sanchez,73.9001,Female
72.4,17,67.3,0.0,62.5,0,['robotica'],0,riesgo,83-427-7631,Camila,Rodriguez,61.9157,Agender
69.3,9,47.4,10.3,54.3,0,"['teatro', 'arte']",0,riesgo,66-432-5549,Maria,Vargas,77.6892,Genderfluid
97.1,12,79.0,14.1,76.1,1,[],1,riesgo,46-308-2781,Marco,Castillo,69.2101,Genderqueer
90.7,16,71.4,12.8,79.2,2,"['deportes', 'teatro']",0,no riesgo,52-213-7530,Valentina,Ramirez,61.7534,Genderqueer
76.4,12,65.9,4.2,72.6,2,['voluntariado'],1,riesgo,28-604-1944,Maria,Sanchez,77.7459,Polygender
81.3,10,86.5,8.9,55.6,1,['musica'],0,riesgo,69-744-4853,Jose,Perez,40.1161,Non-binary
90.3,12,90.0,12.5,77.1,0,"['robotica', 'periodico', 'club_lectura']",1,no riesgo,54-324-4399,Marco,Gonzalez,79.5013,Polygender
77.2,20,100.0,9.8,97.7,1,"['teatro', 'periodico']",0,no riesgo,56-537-7929,Maria,Garcia,34.3504,Genderfluid
89.8,17,98.1,2.0,68.7,1,"['deportes', 'musica']",1,riesgo,59-658-9189,Ana,Lopez,58.6526,Agender
90.5,15,72.2,2.6,57.8,0,"['club_matematicas', 'teatro']",0,riesgo,72-579-6220,Luis,Torres,64.6673,Female
100.0,20,73.4,7.9,69.2,1,[],1,no riesgo,45-845-9946,Mateo,Vargas,85.5435,Female
86.3,12,91.8,13.0,77.8,0,['ajedrez'],0,no riesgo,26-526-2526,Juan,Lopez,74.2124,Bigender
80.3,20,71.0,13.1,68.7,1,"['club_matematicas', 'arte', 'voluntariado']",0,no riesgo,28-103-2842,Valentina,Martinez,74.4736,Female
72.5,10,68.3,4.6,35.0,0,['club_ciencias'],1,riesgo,96-696-7133,Diego,Vargas,82.638,Bigender
81.5,14,79.0,5.0,83.5,0,"['club_matematicas', 'arte']",0,no riesgo,92-561-5918,Juan,Sanchez,68.7466,Polygender
92.5,14,63.1,17.3,67.6,1,['arte'],0,no riesgo,87-236-8491,Marco,Ramirez,82.7446,Bigender
89.6,12,85.4,4.7,89.1,0,['club_matematicas'],0,no riesgo,90-950-3312,Carlos,Vargas,57.6512,Male
84.5,20,87.2,7.0,72.8,1,"['club_matematicas', 'club_lectura', 'deportes', 'voluntariado']",1,no riesgo,53-142-3651,Diego,Ramirez,83.1059,Male
90.9,11,83.4,18.6,64.5,0,['arte'],1,no riesgo,61-225-7474,Angel,Gonzalez,58.4814,Non-binary
97.5,10,64.8,5.9,86.1,0,['robotica'],1,no riesgo,74-597-7398,Ana,Lopez,43.5444,Genderqueer
86.5,8,92.7,12.8,70.9,2,['ajedrez'],1,riesgo,82-975-3293,Elena,Lopez,66.5019,Non-binary
72.4,15,87.4,11.1,65.6,1,[],0,no riesgo,35-131-4482,Luis,Torres,56.1781,Polygender
93.4,16,76.0,12.1,72.5,0,"['musica', 'periodico']",0,no riesgo,77-100-7881,Valentina,Garcia,74.9339,Bigender
70.5,20,63.2,15.3,82.0,2,"['teatro', 'ajedrez']",2,no riesgo,13-887-9614,Mateo,Perez,82.7405,Female
54.4,20,79.0,0.0,73.8,0,[],1,riesgo,41-538-5210,Jose,Torres,82.727,Polygender
100.0,20,77.1,2.1,81.0,1,"['ajedrez', 'voluntariado']",0,no riesgo,25-997-2493,Juan,Perez,62.3506,Bigender
79.4,11,88.8,10.7,53.5,3,"['periodico', 'musica', 'arte', 'club_ciencias']",0,riesgo,78-128-1784,Mateo,Ramirez,70.4265,Genderfluid
95.3,17,62.5,6.6,71.2,1,['robotica'],1,riesgo,54-178-3942,Juan,Ramirez,75.9054,Female
94.5,5,46.9,11.2,54.8,0,['robotica'],0,riesgo,19-271-5573,Camila,Ramirez,56.1772,Genderfluid
91.4,20,61.9,11.4,69.2,1,"['club_lectura', 'robotica', 'deportes']",0,no riesgo,66-656-8425,Marco,Rodriguez,80.3497,Agender
86.4,12,72.6,6.7,88.1,3,"['deportes', 'teatro']",2,riesgo,35-301-3973,Carlos,Martinez,55.2227,Genderqueer
87.8,12,71.3,11.2,52.6,1,"['club_lectura', 'arte', 'teatro']",0,no riesgo,33-565-7522,Daniela,Martinez,68.0142,Genderfluid
94.0,16,57.7,14.6,74.3,2,"['ajedrez', 'musica', 'robotica']",1,riesgo,79-732-3694,Luis,Flores,66.933,Non-binary
100.0,13,81.5,15.1,65.7,0,['teatro'],0,no riesgo,29-444-6618,Carlos,Gonzalez,67.595,Non-binary
72.3,9,70.3,2.8,82.1,0,"['robotica', 'teatro']",0,riesgo,10-159-1595,Mateo,Ramirez,94.2927,Genderqueer
74.2,20,87.7,7.5,55.7,2,"['robotica', 'voluntariado']",0,no riesgo,92-212-2277,Marco,Lopez,59.9619,Agender
94.7,15,86.8,10.3,97.2,1,"['club_lectura', 'deportes', 'arte', 'club_ciencias']",0,no riesgo,51-153-8318,Marco,Torres,61.0963,Genderfluid
94.9,19,48.8,13.4,91.3,1,['teatro'],1,no riesgo,79-999-9550,Angel,Garcia,82.1143,Female
76.4,15,88.1,9.1,60.1,2,"['periodico', 'club_ciencias']",1,riesgo,50-214-6012,Valentina,Lopez,90.537,Genderqueer
76.2,19,77.5,12.2,65.0,2,['club_ciencias'],0,riesgo,24-118-1069,Valentina,Perez,79.7389,Non-binary
67.9,17,81.2,14.2,68.0,1,"['deportes', 'musica', 'club_lectura']",1,riesgo,13-367-5058,Angel,Castillo,88.3585,Genderqueer
77.8,9,73.3,15.6,72.4,0,"['periodico', 'ajedrez']",0,no riesgo,73-445-2464,Lucia,Lopez,50.1882,Genderfluid
75.5,20,68.9,10.8,80.1,0,"['club_matematicas', 'musica']",0,no riesgo,34-572-7204,Luis,Perez,91.7322,Female
62.7,14,64.8,8.4,90.0,0,[],0,riesgo,22-341-2444,Juan,Rodriguez,75.0118,Genderfluid
90.1,20,58.2,11.4,80.1,1,['club_matematicas'],3,riesgo,86-469-5085,Elena,Rodriguez,94.0669,Genderqueer
92.6,20,64.3,7.1,80.3,0,"['club_matematicas', 'club_lectura']",0,no riesgo,37-575-3237,Camila,Garcia,81.512,Female
90.8,11,71.5,18.1,64.4,1,"['arte', 'club_matematicas', 'club_ciencias']",0,no riesgo,41-408-5198,Marco,Torres,53.4505,Polygender
80.5,11,73.6,9.7,84.0,1,['arte'],0,riesgo,94-468-8443,Luis,Vargas,99.2544,Bigender
96.5,20,78.9,12.1,65.5,2,[],0,no riesgo,85-441-3462,Daniela,Rodriguez,63.2836,Genderfluid
86.8,19,64.8,11.6,84.0,2,"['club_ciencias', 'robotica']",3,riesgo,15-776-7593,Carlos,Perez,71.7936,Female
90.2,19,83.3,18.6,69.4,2,"['club_ciencias', 'club_lectura']",0,no riesgo,57-581-6317,Marco,Gonzalez,54.8452,Male
78.7,18,76.5,12.5,64.3,0,['periodico'],0,no riesgo,73-621-4495,Camila,Rodriguez,48.4148,Genderqueer
90.3,16,77.4,10.5,73.1,1,[],1,riesgo,46-221-6206,Lucia,Perez,58.6396,Genderfluid
95.8,17,81.0,7.1,95.8,0,['robotica'],0,no riesgo,63-316-7888,Camila,Lopez,81.3616,Female
73.4,2,67.0,10.0,66.4,0,"['arte', 'deportes', 'club_ciencias']",2,riesgo,54-733-9458,Diego,Flores,79.5372,Non-binary
71.0,16,70.1,15.4,80.0,1,[],0,no riesgo,21-882-9573,Lucia,Garcia,75.8603,Polygender
94.7,7,80.0,13.7,72.1,1,['periodico'],0,no riesgo,50-358-1145,Elena,Torres,80.5421,Genderqueer
92.0,9,70.8,8.7,71.2,1,"['deportes', 'arte', 'voluntariado']",0,riesgo,31-725-5252,Maria,Sanchez,60.2934,Female
95.5,11,82.7,13.4,67.8,0,[],0,no riesgo,61-154-8992,Maria,Flores,64.9632,Female
95.4,10,74.4,18.7,80.6,1,[],1,riesgo,53-495-6627,Mateo,Perez,61.7396,Genderqueer
91.9,11,74.9,13.1,47.6,0,"['robotica', 'arte', 'club_lectura']",0,no riesgo,97-510-1760,Lucia,Garcia,78.0672,Non-binary
55.6,15,76.9,18.1,56.1,0,[],2,riesgo,33-211-4412,Diego,Gonzalez,70.684,Genderfluid
87.8,20,62.6,16.2,64.0,0,[],0,no riesgo,56-457-8154,Valentina,Garcia,74.5576,Genderfluid
75.2,20,79.4,18.0,87.3,0,[],1,no riesgo,58-173-4687,Valentina,Ramirez,62.6868,Non-binary
97.4,20,94.9,15.5,69.0,1,"['musica', 'club_ciencias']",0,no riesgo,75-919-7848,Diego,Rodriguez,75.2347,Female
88.3,20,89.4,14.3,73.8,1,[],0,no riesgo,95-252-5319,Juan,Castillo,79.6574,Male
92.2,12,86.1,1.8,82.9,1,['voluntariado'],0,no riesgo,40-978-6753,Juan,Ramirez,88.2324,Genderfluid
89.4,13,98.9,15.6,73.3,2,"['periodico', 'voluntariado', 'deportes']",0,no riesgo,40-905-2621,Lucia,Rodriguez,48.9753,Genderfluid
78.1,16,70.3,6.7,69.0,0,['robotica'],0,no riesgo,33-555-6862,Ana,Castillo,67.4209,Male
89.3,20,71.0,12.3,100.0,1,"['club_ciencias', 'club_lectura', 'arte']",0,no riesgo,54-777-7697,Carlos,Torres,100.0,Genderqueer
81.2,20,97.8,12.2,58.4,0,"['periodico', 'club_matematicas']",0,no riesgo,81-375-6073,Valentina,Garcia,100.0,Bigender
81.9,20,64.3,10.4,64.8,0,"['voluntariado', 'ajedrez']",0,no riesgo,35-351-5570,Maria,Sanchez,61.8862,Bigender
82.8,18,78.7,18.8,60.6,1,['club_ciencias'],1,no riesgo,46-399-8957,Mateo,Martinez,65.1124,Bigender
65.8,20,68.4,13.2,68.3,1,['robotica'],1,riesgo,71-224-9432,Ana,Flores,74.3672,Female
85.8,13,71.7,1.5,80.7,0,[],0,riesgo,51-350-8251,Maria,Garcia,87.7778,Male
85.5,10,53.0,11.1,71.2,0,[],1,riesgo,20-802-8715,Maria,Gonzalez,46.1748,Non-binary
89.4,11,56.3,3.5,63.2,1,['periodico'],0,riesgo,73-546-8852,Carlos,Gonzalez,50.1802,Genderqueer
100.0,17,64.8,7.6,86.7,0,"['voluntariado', 'club_matematicas', 'ajedrez', 'musica']",1,no riesgo,79-782-3482,Mateo,Gonzalez,85.8741,Bigender
89.1,11,79.4,0.3,76.2,0,"['deportes', 'club_lectura']",1,riesgo,59-668-2189,Marco,Ramirez,62.4118,Genderqueer
98.7,19,69.7,11.8,69.7,0,"['musica', 'robotica', 'arte']",0,no riesgo,18-489-5131,Mateo,Gonzalez,57.7602,Female
88.7,14,81.1,14.4,64.5,0,[],1,riesgo,38-680-7192,Angel,Sanchez,56.1492,Female
78.9,11,82.7,9.9,75.4,1,['club_ciencias'],0,no riesgo,41-164-7867,Mateo,Torres,63.5652,Polygender
100.0,15,53.3,22.1,66.0,3,['voluntariado'],0,no riesgo,74-886-1533,Jose,Ramirez,84.9586,Polygender
95.9,18,78.5,15.3,74.2,0,"['ajedrez', 'musica', 'club_lectura']",1,no riesgo,36-374-9880,Camila,Gonzalez,84.2366,Polygender
93.9,17,70.0,14.1,76.8,1,['club_ciencias'],0,no riesgo,67-247-3417,Ana,Sanchez,78.3347,Polygender
87.5,8,77.1,9.8,67.3,0,['teatro'],0,no riesgo,68-706-7067,Juan,Sanchez,40.14,Female
74.1,16,57.8,7.0,79.3,1,"['deportes', 'robotica']",0,riesgo,41-724-6692,Diego,Torres,64.4352,Female
72.1,16,84.2,12.6,78.0,1,[],0,riesgo,39-977-6431,Lucia,Castillo,76.2597,Agender
91.8,19,68.6,13.4,92.6,1,"['voluntariado', 'club_lectura']",0,no riesgo,75-265-2007,Carlos,Vargas,89.1151,Genderqueer
86.5,20,80.4,9.7,69.8,0,['ajedrez'],0,no riesgo,97-441-6702,Diego,Perez,90.6684,Agender
100.0,8,89.7,12.3,100.0,0,"['deportes', 'ajedrez', 'periodico']",1,no riesgo,32-490-1032,Jose,Gonzalez,81.1059,Genderqueer
80.7,20,88.7,7.1,68.0,0,[],1,no riesgo,37-516-4100,Camila,Garcia,64.2885,Bigender
100.0,19,80.5,8.0,77.7,1,['club_ciencias'],0,no riesgo,63-684-7217,Angel,Lopez,60.979,Male
100.0,10,85.1,11.3,81.6,2,"['club_ciencias', 'robotica', 'club_matematicas']",1,riesgo,28-660-7439,Marco,Perez,54.7609,Non-binary
90.7,16,63.2,9.4,71.7,0,['ajedrez'],1,no riesgo,31-267-9398,Mateo,Lopez,72.065,Polygender
73.4,12,87.5,6.9,48.1,0,['club_ciencias'],0,riesgo,67-287-5717,Carlos,Perez,83.333,Polygender
93.2,6,55.4,11.5,71.6,0,['robotica'],1,riesgo,15-849-4748,Daniela,Garcia,86.0025,Genderqueer
91.9,11,77.5,16.7,77.0,0,[],0,no riesgo,65-948-5586,Juan,Garcia,52.7721,Genderfluid
92.6,13,52.8,11.3,61.2,1,[],1,riesgo,72-520-4308,Luis,Torres,47.9644,Genderfluid
85.1,10,62.9,10.3,75.4,1,"['deportes', 'robotica', 'ajedrez']",0,no riesgo,64-226-9912,Maria,Sanchez,58.375,Bigender
91.3,17,48.1,1.9,72.8,0,"['voluntariado', 'arte', 'periodico']",0,riesgo,35-160-7401,Lucia,Torres,84.1127,Agender
70.7,11,63.3,9.4,75.3,0,['arte'],0,riesgo,75-833-9390,Marco,Ramirez,55.6033,Genderfluid
61.7,14,74.3,0.0,53.4,1,"['club_ciencias', 'club_matematicas']",1,riesgo,96-880-5816,Elena,Perez,52.2583,Genderfluid
70.9,20,82.9,13.6,62.4,0,['club_lectura'],0,no riesgo,63-779-9891,Lucia,Garcia,96.6934,Female
79.1,18,60.9,15.5,71.2,1,"['robotica', 'club_matematicas', 'teatro']",0,no riesgo,38-604-5193,Mateo,Gonzalez,67.3457,Bigender
79.8,12,96.9,9.9,75.1,0,"['musica', 'arte']",0,no riesgo,63-309-1893,Carlos,Garcia,96.7685,Non-binary
65.9,12,66.4,17.3,96.3,1,"['club_lectura', 'musica']",0,no riesgo,94-993-9852,Valentina,Vargas,65.6675,Genderqueer
100.0,12,66.1,10.7,63.2,1,['ajedrez'],0,no riesgo,67-535-5937,Ana,Castillo,64.6316,Genderfluid
100.0,19,75.9,12.2,61.2,1,"['teatro', 'robotica']",2,no riesgo,52-139-4448,Camila,Vargas,70.6177,Female
92.2,14,62.0,16.3,83.7,1,"['club_ciencias', 'club_lectura']",1,no riesgo,28-833-9202,Mateo,Ramirez,78.1114,Bigender
78.0,18,91.1,7.4,67.4,3,['teatro'],1,no riesgo,63-423-3344,Ana,Martinez,93.07,Agender
78.4,15,63.5,0.0,89.1,2,[],0,riesgo,36-509-9360,Elena,Martinez,60.6374,Polygender
90.7,15,61.1,3.7,83.1,2,"['robotica', 'club_matematicas']",0,riesgo,58-214-7327,Camila,Torres,52.1448,Agender
96.9,13,80.0,7.8,98.2,0,"['periodico', 'club_ciencias']",0,no riesgo,30-872-1095,Valentina,Perez,64.1839,Male
83.9,17,84.2,9.8,48.6,0,"['ajedrez', 'periodico']",0,riesgo,73-492-4306,Mateo,Castillo,82.77,Agender
78.5,13,83.9,13.1,86.9,0,"['ajedrez', 'deportes', 'musica', 'robotica']",0,no riesgo,32-661-9149,Elena,Castillo,100.0,Bigender
70.5,8,67.4,20.6,90.2,1,"['deportes', 'club_lectura', 'robotica', 'club_ciencias']",0,no riesgo,63-810-2170,Jose,Vargas,52.2159,Male
74.3,15,73.3,3.1,71.8,0,['arte'],0,riesgo,28-392-3257,Jose,Rodriguez,83.3457,Agender
69.8,15,83.9,10.4,61.7,1,['club_ciencias'],1,riesgo,67-737-4464,Elena,Garcia,92.794,Male
84.5,11,49.2,6.9,75.0,0,"['robotica', 'ajedrez']",1,riesgo,55-775-7276,Camila,Gonzalez,60.0027,Bigender
87.5,20,88.7,19.2,86.0,0,"['club_matematicas', 'club_lectura']",1,no riesgo,55-416-3962,Angel,Castillo,58.2549,Polygender
97.1,14,90.5,13.7,82.2,1,[],0,no riesgo,54-455-9444,Juan,Torres,84.7635,Agender
83.1,9,80.3,17.0,98.4,0,[],0,no riesgo,27-347-7791,Camila,Vargas,84.3053,Female
71.5,20,75.7,9.1,80.6,1,['robotica'],0,no riesgo,48-647-8598,Valentina,Perez,50.1542,Polygender
76.6,15,89.0,8.3,63.4,1,['deportes'],3,riesgo,72-235-1435,Diego,Sanchez,68.8584,Non-binary
82.1,13,85.1,14.6,53.4,1,['teatro'],2,riesgo,58-295-7541,Camila,Castillo,68.5489,Male
83.6,17,66.4,10.6,61.7,1,"['robotica', 'periodico']",1,no riesgo,56-555-6070,Maria,Gonzalez,41.2846,Genderfluid
85.8,17,73.9,9.5,91.2,0,['club_lectura'],0,no riesgo,56-583-4960,Mateo,Flores,57.7477,Male
78.7,20,80.2,0.0,66.9,0,"['deportes', 'club_ciencias']",0,no riesgo,71-569-8651,Camila,Sanchez,71.0303,Agender
73.9,8,61.3,13.8,66.4,0,"['arte', 'club_lectura']",2,riesgo,46-411-4770,Angel,Martinez,70.4931,Agender
76.3,13,84.7,10.0,55.1,0,"['arte', 'teatro']",0,no riesgo,45-915-6023,Maria,Vargas,74.5252,Polygender
79.9,20,59.9,12.3,68.5,1,"['club_lectura', 'teatro', 'musica', 'ajedrez']",0,no riesgo,79-447-1583,Carlos,Garcia,75.534,Genderqueer
80.3,18,81.6,12.4,51.1,1,"['periodico', 'voluntariado']",1,no riesgo,77-328-1055,Ana,Ramirez,58.362,Female
82.7,15,91.9,1.0,57.3,0,"['club_matematicas', 'arte', 'musica']",0,no riesgo,27-809-9269,Carlos,Perez,71.7504,Genderfluid
69.7,11,99.8,8.0,68.4,0,"['arte', 'club_lectura']",0,no riesgo,16-579-6345,Jose,Flores,90.0066,Agender
98.4,15,61.1,7.1,58.2,1,[],1,riesgo,30-736-7989,Elena,Sanchez,67.1437,Female
77.8,17,60.8,5.7,63.6,0,"['teatro', 'club_matematicas']",3,riesgo,30-703-8130,Luis,Vargas,72.5945,Non-binary
100.0,20,65.8,7.5,73.1,1,"['club_matematicas', 'deportes', 'voluntariado', 'periodico']",1,no riesgo,78-235-4912,Angel,Torres,78.0501,Genderqueer
77.1,20,69.3,6.8,84.1,1,[],0,no riesgo,97-685-8589,Carlos,Flores,57.927,Genderfluid
76.0,18,60.0,7.6,69.7,0,"['voluntariado', 'musica', 'club_ciencias', 'ajedrez']",1,no riesgo,33-537-4647,Luis,Vargas,55.1185,Genderfluid
94.2,20,68.9,15.0,67.5,2,['club_ciencias'],0,no riesgo,41-167-5253,Mateo,Rodriguez,73.5078,Male
90.2,20,83.1,7.0,83.6,0,['teatro'],0,no riesgo,71-823-3680,Mateo,Martinez,58.5799,Agender
80.7,9,67.5,11.2,90.5,1,"['deportes', 'ajedrez', 'voluntariado', 'musica']",0,no riesgo,81-717-4700,Marco,Vargas,96.0148,Non-binary
82.1,9,91.9,7.1,97.4,0,"['club_lectura', 'arte', 'musica', 'robotica']",0,no riesgo,69-782-4032,Valentina,Gonzalez,72.9491,Agender
74.2,10,89.2,19.9,70.3,0,[],0,riesgo,19-496-6923,Valentina,Sanchez,72.5193,Agender
73.8,19,82.9,9.2,66.8,0,[],0,no riesgo,30-105-7977,Angel,Garcia,65.5875,Male
92.6,10,45.6,6.6,72.4,2,['arte'],1,riesgo,57-665-3189,Mateo,Sanchez,82.4749,Female
78.0,15,77.8,8.1,81.4,2,['musica'],0,riesgo,10-578-4849,Diego,Torres,52.8804,Female
74.9,15,72.9,3.9,64.7,0,"['arte', 'ajedrez']",0,riesgo,12-452-9432,Carlos,Garcia,66.3275,Bigender
84.6,15,63.3,2.3,97.0,1,['periodico'],0,no riesgo,57-151-2011,Diego,Flores,87.3505,Bigender
73.9,18,52.4,9.5,77.9,4,[],0,riesgo,30-807-3376,Ana,Garcia,76.7549,Non-binary
83.5,16,77.7,11.8,86.7,0,"['periodico', 'arte', 'musica']",1,no riesgo,10-474-7105,Ana,Castillo,81.9207,Female
85.5,14,72.4,17.5,75.9,1,"['arte', 'club_lectura']",0,no riesgo,14-994-3318,Angel,Castillo,67.9206,Genderqueer
84.5,15,81.9,11.8,60.9,1,['teatro'],0,no riesgo,20-230-3249,Lucia,Perez,77.5825,Agender
77.0,20,75.3,5.9,70.4,0,[],1,no riesgo,66-303-7693,Ana,Lopez,57.482,Genderqueer
78.3,19,74.6,11.2,77.4,0,['ajedrez'],0,no riesgo,13-687-3920,Juan,Vargas,84.8802,Female
82.6,16,71.2,7.7,92.0,1,"['deportes', 'club_lectura']",1,no riesgo,47-625-4482,Angel,Martinez,36.4166,Bigender
81.4,14,71.6,18.0,69.6,2,[],1,riesgo,98-581-8225,Luis,Vargas,82.8517,Female
78.5,14,91.1,11.7,64.7,1,['ajedrez'],0,no riesgo,48-334-1729,Lucia,Martinez,48.0427,Agender
70.3,17,67.4,10.1,63.9,0,['club_lectura'],0,no riesgo,60-871-7638,Daniela,Lopez,61.0208,Agender
94.5,19,57.3,4.7,65.2,0,[],1,riesgo,36-599-3512,Daniela,Castillo,64.4109,Female
92.8,20,81.0,8.5,62.9,0,"['arte', 'periodico']",0,no riesgo,12-716-8887,Daniela,Ramirez,69.4135,Male
74.0,18,76.2,5.2,50.0,2,['robotica'],2,riesgo,46-277-9298,Marco,Ramirez,57.2033,Female
93.4,8,73.0,9.6,70.0,1,['musica'],0,riesgo,43-813-9520,Carlos,Vargas,46.3831,Non-binary
82.4,16,81.6,11.4,59.5,0,"['voluntariado', 'deportes', 'musica', 'club_matematicas']",0,no riesgo,74-816-3134,Jose,Vargas,58.4088,Male
86.9,11,53.9,11.9,77.0,0,['ajedrez'],0,riesgo,17-170-9843,Ana,Ramirez,57.1244,Male
85.6,6,70.6,12.1,80.8,1,"['club_ciencias', 'voluntariado', 'ajedrez', 'club_matematicas']",1,riesgo,82-788-1289,Carlos,Perez,78.5697,Polygender
81.8,20,75.1,7.1,85.3,1,"['club_matematicas', 'musica']",0,no riesgo,32-875-1071,Marco,Sanchez,58.0247,Agender
86.1,20,82.6,12.6,59.1,1,"['ajedrez', 'robotica', 'club_lectura', 'periodico']",0,no riesgo,77-978-9040,Marco,Martinez,40.0129,Non-binary
85.5,8,77.3,14.7,49.8,1,['voluntariado'],0,riesgo,22-407-2447,Valentina,Flores,86.7561,Female
86.4,13,63.5,6.3,74.6,0,['ajedrez'],1,riesgo,66-689-5725,Luis,Rodriguez,85.8147,Polygender
82.2,15,83.5,7.4,91.3,0,[],0,no riesgo,78-572-3448,Carlos,Flores,96.6653,Genderqueer
83.3,20,81.1,17.7,68.5,0,['club_matematicas'],1,no riesgo,46-134-7492,Juan,Lopez,81.6949,Polygender
87.2,14,71.4,14.7,57.0,0,[],0,riesgo,93-940-6299,Daniela,Rodriguez,84.5727,Female
83.9,12,67.4,12.1,77.8,0,[],2,riesgo,65-327-4997,Diego,Torres,64.8166,Female
100.0,17,75.5,12.2,63.9,0,[],0,no riesgo,26-359-1690,Daniela,Rodriguez,100.0,Agender
73.0,15,74.5,8.3,74.2,0,"['musica', 'club_matematicas', 'teatro', 'arte']",1,riesgo,40-597-6309,Luis,Sanchez,72.8327,Female
90.9,17,87.4,5.0,77.5,0,"['voluntariado', 'ajedrez', 'periodico', 'deportes']",1,no riesgo,60-679-5267,Marco,Flores,66.5288,Non-binary
84.0,20,98.6,13.3,72.4,0,"['club_lectura', 'arte', 'deportes', 'voluntariado']",0,no riesgo,16-551-1063,Ana,Torres,62.1188,Polygender
79.7,15,91.0,12.5,66.4,0,[],1,riesgo,33-815-4425,Juan,Ramirez,69.3079,Agender
86.0,15,76.2,11.7,57.5,0,[],1,riesgo,59-439-8255,Carlos,Rodriguez,74.8845,Non-binary
87.9,18,79.3,10.1,91.6,1,['teatro'],1,no riesgo,89-722-9964,Maria,Torres,84.4414,Polygender
100.0,14,89.4,4.4,73.1,0,['ajedrez'],0,no riesgo,41-197-9186,Maria,Ramirez,43.789,Non-binary
80.3,11,85.0,1.1,89.2,1,[],1,riesgo,92-432-9548,Juan,Sanchez,54.2732,Agender
75.0,12,60.4,13.9,75.5,0,['voluntariado'],0,riesgo,67-334-2834,Mateo,Martinez,80.6,Polygender
89.0,20,64.0,6.8,88.7,1,['teatro'],3,riesgo,48-940-1325,Ana,Flores,78.5318,Bigender
77.5,5,76.3,9.7,86.3,1,['robotica'],0,riesgo,74-679-8352,Maria,Ramirez,44.2454,Genderqueer
77.5,15,76.3,17.8,63.5,2,"['arte', 'voluntariado']",0,no riesgo,18-821-3003,Valentina,Sanchez,43.1335,Female
65.9,20,65.7,12.5,64.1,0,"['teatro', 'arte']",0,no riesgo,21-657-6639,Maria,Sanchez,76.3165,Polygender
98.8,15,63.6,13.8,63.2,0,['periodico'],0,no riesgo,92-756-3574,Diego,Gonzalez,70.6035,Genderqueer
48.4,8,86.9,10.4,59.8,0,['arte'],0,riesgo,59-563-1255,Juan,Vargas,70.7573,Agender
88.1,13,86.9,9.9,81.8,0,"['voluntariado', 'club_lectura']",0,no riesgo,61-314-2757,Mateo,Castillo,62.2808,Polygender
84.9,16,92.0,15.6,63.7,1,['robotica'],0,no riesgo,61-545-1421,Camila,Rodriguez,60.7493,Male
91.1,15,76.4,11.9,64.1,1,['deportes'],0,no riesgo,63-233-3885,Juan,Garcia,93.5918,Bigender
87.7,20,88.6,18.4,54.4,0,['teatro'],0,no riesgo,20-660-1692,Diego,Castillo,57.7355,Non-binary
75.5,8,77.0,6.3,57.3,1,"['periodico', 'club_lectura']",1,riesgo,93-407-5795,Angel,Flores,76.1181,Genderfluid
89.1,20,66.9,11.0,57.0,2,"['teatro', 'deportes']",0,no riesgo,30-858-7279,Valentina,Castillo,81.5021,Polygender
65.9,15,82.0,3.1,66.6,0,"['teatro', 'periodico']",0,no riesgo,63-135-5832,Camila,Gonzalez,72.501,Genderfluid
67.9,18,76.4,8.3,71.4,1,[],0,riesgo,33-350-3265,Maria,Gonzalez,100.0,Female
