asistencia_clases,tareas_entregadas,participacion_clase,horas_estudio,promedio_evaluaciones,cursos_reprobados,actividades_extracurriculares,reportes_disciplinarios,riesgo,carnet,first_name,last_name,promedio_actual,gender
79.6,11,85.2,12.3,65.7,1,[],0,riesgo,31-555-2460,Mateo,Ramirez,89.0129,Genderfluid
74.1,8,75.4,16.0,64.7,0,['club_lectura'],0,riesgo,47-777-3614,Carlos,Flores,98.51,Genderfluid
99.0,18,55.9,10.4,61.9,0,['deportes'],1,no riesgo,85-940-4452,Camila,Perez,69.6904,Female
90.8,7,88.4,13.4,61.6,0,"['musica', 'periodico', 'teatro']",0,no riesgo,93-466-1074,Maria,Torres,85.4334,Bigender
71.8,20,88.1,9.6,56.2,3,"['ajedrez', 'deportes']",0,no riesgo,92-644-2274,Jose,Martinez,65.4954,Genderqueer
75.7,20,82.4,6.7,71.8,0,"['teatro', 'robotica']",0,no riesgo,63-279-9221,Juan,Gonzalez,70.8209,Agender
95.5,13,65.4,6.5,74.4,2,['voluntariado'],0,riesgo,66-889-6260,Lucia,Garcia,56.3279,Polygender
93.6,16,67.6,13.1,87.5,1,['teatro'],0,riesgo,63-212-6067,Mateo,Gonzalez,71.141,Female
85.2,17,61.0,12.1,66.0,1,['deportes'],0,no riesgo,70-645-8825,Luis,Gonzalez,66.1032,Genderfluid
98.3,20,66.2,21.6,59.3,1,[],0,no riesgo,43-953-2830,Mateo,Martinez,93.5422,Genderqueer
77.3,20,80.9,16.5,91.2,0,['club_ciencias'],0,no riesgo,17-252-6773,Daniela,Castillo,75.8339,Male
81.1,15,88.8,4.9,74.4,0,"['arte', 'deportes', 'teatro']",1,no riesgo,54-813-8080,Camila,Garcia,71.2558,Genderqueer
89.6,20,80.7,10.3,81.3,0,[],0,no riesgo,63-609-6502,Ana,Castillo,80.5803,Polygender
71.6,9,79.2,2.5,72.6,2,"['club_lectura', 'ajedrez', 'club_ciencias', 'robotica']",0,riesgo,64-293-4863,Valentina,Perez,64.3313,Agender
73.6,14,74.1,8.2,72.9,0,"['club_ciencias', 'voluntariado']",1,no riesgo,62-276-9378,Mateo,Vargas,80.461,Female
80.4,14,75.8,13.1,92.1,0,['periodico'],1,no riesgo,69-240-1657,Valentina,Perez,100.0,Female
80.9,14,76.3,6.1,79.9,1,"['deportes', 'voluntariado']",0,riesgo,28-967-4004,Ana,Torres,93.1658,Bigender
77.6,11,72.2,16.1,93.2,1,[],0,no riesgo,77-492-6936,Luis,Flores,48.788,Male
87.7,16,98.3,12.5,75.9,0,['club_matematicas'],1,no riesgo,24-566-3098,Luis,Lopez,65.6745,Non-binary
76.4,18,65.1,4.0,66.9,0,"['club_lectura', 'arte', 'musica']",0,riesgo,81-260-7209,Marco,Gonzalez,33.3657,Genderfluid
69.3,15,69.0,9.4,70.2,1,[],1,riesgo,35-248-2733,Daniela,Castillo,74.3302,Genderfluid
78.4,12,73.1,13.5,43.3,1,[],0,riesgo,22-239-3056,Elena,Vargas,77.3715,Male
100.0,18,66.2,13.6,78.1,0,"['teatro', 'club_ciencias']",0,no riesgo,50-358-6458,Mateo,Flores,46.4844,Male
86.3,11,75.4,14.5,71.9,1,['robotica'],1,riesgo,58-848-9927,Camila,Torres,87.1063,Genderqueer
67.3,19,64.0,14.1,72.8,1,[],0,riesgo,23-569-9819,Angel,Martinez,80.7708,Bigender
80.4,20,76.5,3.4,65.2,0,"['club_ciencias', 'periodico', 'club_matematicas']",1,no riesgo,59-172-4517,Lucia,Ramirez,72.4097,Agender
99.9,20,52.3,8.0,66.3,0,"['musica', 'club_ciencias', 'periodico']",0,no riesgo,50-754-4362,Maria,Flores,81.9949,Male
67.6,13,70.8,6.3,67.0,2,"['arte', 'deportes']",1,riesgo,56-655-7182,Valentina,Vargas,66.3476,Male
100.0,20,74.6,11.7,40.0,1,['voluntariado'],1,riesgo,26-924-9144,Valentina,Ramirez,52.676,Male
75.6,16,72.9,7.5,93.2,0,['teatro'],1,riesgo,41-394-7001,Camila,Perez,67.4326,Female
68.7,15,86.0,11.0,74.5,0,[],0,riesgo,18-303-6721,Jose,Vargas,67.1726,Genderfluid
100.0,20,74.4,8.2,76.3,0,"['teatro', 'robotica', 'periodico']",1,no riesgo,16-390-5392,Maria,Ramirez,66.4225,Female
79.5,18,76.9,14.5,82.7,2,[],0,no riesgo,79-367-8799,Juan,Castillo,46.7025,Genderfluid
72.5,6,93.3,9.3,61.8,0,"['periodico', 'teatro', 'musica']",1,riesgo,58-470-3404,Luis,Rodriguez,64.1489,Genderqueer
82.5,12,64.8,8.3,72.3,0,"['robotica', 'club_lectura', 'club_ciencias', 'arte']",2,no riesgo,24-775-6174,Diego,Rodriguez,37.6724,Female
88.2,14,97.6,11.4,66.0,1,"['robotica', 'club_matematicas', 'periodico']",2,riesgo,25-923-9367,Diego,Ramirez,69.9199,Male
78.0,14,90.8,4.1,63.7,2,"['robotica', 'voluntariado', 'teatro']",0,riesgo,34-210-5962,Carlos,Vargas,100.0,Agender
76.8,18,79.4,9.0,67.5,0,['musica'],0,no riesgo,42-133-6321,Lucia,Garcia,67.4989,Bigender
95.8,12,100.0,21.2,74.8,1,['musica'],1,no riesgo,45-521-3687,Angel,Torres,64.3836,Genderqueer
81.9,20,71.7,2.1,71.2,0,['club_ciencias'],0,no riesgo,41-551-6327,Mateo,Lopez,78.4815,Non-binary
80.9,16,89.9,5.3,95.4,0,['voluntariado'],0,no riesgo,54-767-5597,Lucia,Torres,42.5378,Non-binary
92.2,17,74.8,8.1,57.0,0,"['deportes', 'musica']",0,no riesgo,33-306-3719,Ana,Gonzalez,54.6718,Non-binary
85.0,3,68.2,5.4,70.6,0,"['voluntariado', 'ajedrez', 'club_matematicas', 'deportes']",0,no riesgo,33-491-4163,Juan,Perez,51.6284,Polygender
73.6,13,54.2,22.1,90.3,1,['deportes'],0,no riesgo,93-150-8359,Luis,Ramirez,74.8525,Genderqueer
73.9,5,75.3,7.5,62.2,0,[],0,riesgo,58-591-3344,Lucia,Torres,71.1806,Male
94.3,5,78.3,14.9,74.4,0,[],0,no riesgo,78-111-1803,Jose,Sanchez,69.3867,Non-binary
83.4,20,63.3,5.3,65.3,4,['club_matematicas'],0,riesgo,87-271-2264,Elena,Vargas,85.9426,Non-binary
81.5,16,49.1,10.0,88.6,0,"['teatro', 'deportes']",0,no riesgo,73-293-5224,Camila,Gonzalez,67.8877,Polygender
87.7,17,71.5,6.4,82.9,0,"['teatro', 'robotica']",0,no riesgo,19-481-5301,Luis,Ramirez,79.8429,Genderfluid
85.2,19,86.2,8.4,62.9,2,"['club_matematicas', 'club_ciencias', 'teatro']",0,riesgo,60-871-6231,Angel,Vargas,45.9501,Non-binary
97.9,20,77.7,0.6,85.9,0,"['arte', 'ajedrez', 'club_ciencias']",0,no riesgo,29-456-3435,Maria,Gonzalez,71.4429,Polygender
94.9,10,74.5,16.1,66.6,2,"['ajedrez', 'robotica']",0,no riesgo,63-133-3664,Lucia,Flores,73.9351,Genderqueer
75.6,11,79.4,5.9,82.3,0,['robotica'],0,no riesgo,27-577-5431,Juan,Lopez,60.3857,Male
89.7,16,76.1,8.4,55.0,2,[],0,riesgo,60-422-3064,Luis,Castillo,75.5137,Polygender
61.8,19,64.4,6.8,54.8,0,"['musica', 'robotica']",0,riesgo,90-388-6227,Angel,Vargas,69.7056,Non-binary
76.2,20,65.6,9.3,72.2,0,"['teatro', 'deportes', 'arte']",0,riesgo,29-712-5160,Camila,Ramirez,63.5338,Bigender
98.2,2,61.3,14.2,58.0,0,[],0,riesgo,82-802-1981,Daniela,Ramirez,100.0,Female
72.0,17,52.3,1.9,71.8,0,"['voluntariado', 'club_ciencias']",0,riesgo,30-135-5242,Luis,Torres,57.853,Bigender
59.4,13,83.2,11.3,58.6,0,"['club_ciencias', 'voluntariado']",1,riesgo,96-278-1986,Maria,Perez,88.5519,Genderfluid
77.0,9,72.5,5.9,84.2,0,['periodico'],2,riesgo,72-979-5109,Ana,Martinez,37.2387,Genderfluid
80.0,13,64.4,11.5,64.3,0,[],1,no riesgo,82-649-7010,Maria,Ramirez,43.0144,Polygender
98.3,18,86.4,3.0,49.6,0,[],2,no riesgo,17-692-7516,Valentina,Vargas,58.2903,Bigender
87.9,10,80.8,1.9,57.5,1,"['ajedrez', 'robotica']",1,no riesgo,99-510-5572,Daniela,Lopez,94.1421,Genderfluid
81.3,14,86.7,8.2,64.9,1,"['teatro', 'musica', 'arte']",0,riesgo,59-191-4550,Carlos,Garcia,60.9791,Polygender
90.4,16,87.2,16.0,79.7,3,"['voluntariado', 'musica', 'deportes', 'club_ciencias']",1,no riesgo,40-976-7764,Jose,Martinez,26.8936,Genderqueer
81.2,17,68.2,6.5,85.1,1,"['voluntariado', 'club_ciencias']",0,no riesgo,76-989-5518,Luis,Castillo,66.0642,Female
83.8,12,75.4,17.3,93.3,0,['teatro'],0,no riesgo,30-169-9452,Camila,Martinez,71.6041,Agender
84.5,20,70.6,7.1,55.5,2,"['periodico', 'ajedrez', 'teatro']",0,no riesgo,69-647-3896,Luis,Garcia,76.4211,Male
85.6,8,69.1,10.5,82.1,2,[],0,riesgo,89-587-5453,Diego,Gonzalez,77.7752,Agender
66.4,19,78.0,13.9,49.4,1,"['ajedrez', 'arte', 'teatro', 'musica']",0,no riesgo,97-869-2757,Daniela,Garcia,65.7235,Agender
77.7,7,75.6,7.9,75.8,1,['robotica'],1,riesgo,24-198-1279,Diego,Lopez,85.1604,Genderfluid
85.7,17,79.8,20.2,68.3,0,['periodico'],2,no riesgo,33-346-1393,Daniela,Torres,80.6505,Non-binary
100.0,12,98.1,19.3,67.7,1,['club_matematicas'],0,no riesgo,30-983-3192,Elena,Castillo,61.7073,Male
87.2,7,63.9,11.8,72.1,0,['club_lectura'],2,riesgo,87-274-1139,Camila,Martinez,47.8387,Male
84.1,14,75.2,18.6,61.3,0,"['teatro', 'musica', 'periodico']",1,no riesgo,42-425-5633,Mateo,Garcia,81.7837,Genderfluid
86.5,7,71.5,13.8,72.0,1,['robotica'],1,riesgo,42-778-2061,Carlos,Flores,65.0753,Genderfluid
80.6,12,54.5,15.6,54.7,1,[],0,riesgo,30-675-7938,Mateo,Rodriguez,63.0939,Polygender
90.4,6,84.6,8.9,90.8,1,['club_lectura'],0,no riesgo,83-362-8503,Marco,Gonzalez,59.1567,Polygender
76.2,12,48.2,1.4,82.7,1,"['ajedrez', 'robotica']",0,no riesgo,60-299-6573,Ana,Perez,87.5038,Bigender
95.3,14,64.0,8.1,65.4,0,['voluntariado'],0,riesgo,26-433-1751,Angel,Torres,99.0671,Genderfluid
87.3,10,65.8,3.7,81.9,0,['ajedrez'],0,riesgo,47-833-5080,Camila,Rodriguez,89.356,Non-binary
77.6,13,85.7,20.1,70.5,0,['ajedrez'],0,riesgo,36-344-7499,Valentina,Ramirez,72.7159,Male
78.9,13,74.6,12.5,71.8,0,['robotica'],0,no riesgo,14-802-5970,Jose,Sanchez,77.7569,Genderqueer
88.1,18,76.6,7.8,93.5,0,"['club_lectura', 'club_matematicas', 'robotica']",0,no riesgo,45-103-6726,Juan,Perez,67.0367,Non-binary
100.0,19,86.1,8.5,57.4,1,"['teatro', 'deportes']",2,riesgo,77-993-9192,Juan,Garcia,83.6903,Male
95.4,18,70.6,0.0,64.4,1,['teatro'],0,riesgo,57-409-8286,Juan,Torres,57.6119,Bigender
95.9,9,82.9,6.2,72.0,0,['musica'],0,no riesgo,32-383-4638,Luis,Gonzalez,75.4244,Non-binary
83.8,16,78.3,10.3,77.1,0,['ajedrez'],1,no riesgo,29-989-9523,Mateo,Rodriguez,73.8158,Bigender
89.5,20,89.4,10.0,89.5,0,"['teatro', 'robotica']",0,riesgo,32-818-7226,Carlos,Rodriguez,77.1204,Agender
87.4,11,74.3,4.0,86.6,0,[],1,riesgo,33-669-6954,Diego,Garcia,71.2245,Non-binary
80.8,18,86.0,10.1,76.9,1,"['ajedrez', 'robotica']",0,riesgo,35-939-2856,Marco,Vargas,65.7952,Male
77.7,11,67.0,4.6,85.7,0,"['club_matematicas', 'arte']",1,riesgo,26-986-1140,Daniela,Ramirez,72.9691,Bigender
87.0,5,63.4,9.9,88.6,0,['arte'],0,no riesgo,47-593-4991,Jose,Gonzalez,39.6352,Genderfluid
91.8,17,69.3,10.8,65.2,1,"['deportes', 'ajedrez']",1,no riesgo,89-384-6068,Daniela,Gonzalez,56.6663,Polygender
92.0,18,90.1,10.6,75.4,0,['deportes'],0,no riesgo,53-218-4715,Angel,Flores,84.493,Genderqueer
98.4,14,63.8,8.6,69.1,1,['musica'],0,riesgo,72-468-5519,Jose,Flores,78.9165,Agender
70.8,20,75.5,6.7,80.6,0,[],1,no riesgo,45-968-4720,Maria,Lopez,40.4825,Female
76.1,15,73.3,14.3,69.4,1,"['deportes', 'periodico', 'club_ciencias']",0,no riesgo,54-297-1212,Juan,Gonzalez,58.4156,Agender
89.6,12,70.0,13.1,52.1,0,"['deportes', 'club_lectura']",0,riesgo,93-543-7756,Valentina,Vargas,82.7816,Non-binary
93.7,20,76.5,6.5,63.8,0,['arte'],0,no riesgo,67-154-4507,Maria,Gonzalez,65.9676,Agender
100.0,19,63.6,5.6,80.5,0,"['ajedrez', 'club_ciencias', 'musica']",0,no riesgo,67-917-2475,Jose,Rodriguez,38.9111,Female
68.6,17,67.2,8.0,85.9,3,['teatro'],1,riesgo,21-526-3016,Mateo,Gonzalez,59.6992,Polygender
83.7,13,85.3,8.8,78.6,1,['periodico'],0,no riesgo,27-958-6031,Juan,Ramirez,72.5727,Male
83.6,19,74.6,8.5,59.6,1,"['robotica', 'deportes']",0,riesgo,33-933-7585,Carlos,Perez,65.277,Agender
75.6,7,74.7,13.8,72.0,0,"['voluntariado', 'periodico', 'club_lectura', 'musica']",0,riesgo,10-829-9225,Elena,Martinez,42.3726,Male
88.2,17,65.8,9.6,64.8,1,['club_lectura'],0,no riesgo,68-588-1821,Angel,Torres,68.4893,Genderqueer
83.0,13,66.9,11.7,62.4,0,"['club_matematicas', 'ajedrez', 'club_lectura', 'deportes']",0,riesgo,31-602-5613,Camila,Ramirez,59.0345,Polygender
93.6,20,69.1,6.3,78.4,0,['club_matematicas'],0,no riesgo,87-430-7931,Elena,Torres,85.7385,Genderqueer
86.2,13,62.3,20.3,84.6,1,['arte'],1,riesgo,52-448-1924,Juan,Sanchez,83.2637,Male
80.9,14,88.8,10.3,60.0,0,['arte'],1,no riesgo,83-528-9944,Juan,Castillo,81.2634,Genderqueer
81.1,17,67.3,15.8,88.2,0,"['club_ciencias', 'periodico']",0,no riesgo,11-601-3440,Elena,Perez,73.0758,Bigender
89.7,18,85.6,21.4,74.2,1,"['club_lectura', 'arte']",0,no riesgo,10-443-3770,Lucia,Rodriguez,73.7904,Polygender
93.4,19,80.0,16.7,89.3,2,[],1,no riesgo,17-480-2830,Elena,Gonzalez,56.6513,Polygender
80.6,9,78.9,10.3,84.8,0,"['club_ciencias', 'arte', 'voluntariado', 'ajedrez']",0,riesgo,95-904-4135,Elena,Castillo,95.1049,Non-binary
78.5,10,64.2,9.5,100.0,1,"['club_lectura', 'periodico', 'teatro']",2,riesgo,77-313-7373,Maria,Lopez,73.6313,Genderfluid
97.0,8,62.6,17.1,57.7,0,['club_matematicas'],0,riesgo,59-456-5111,Maria,Lopez,68.628,Polygender
88.5,15,56.0,9.4,75.1,0,"['teatro', 'club_matematicas', 'periodico']",0,no riesgo,43-801-1031,Juan,Martinez,67.9901,Non-binary
91.7,9,73.0,8.8,80.1,0,"['periodico', 'teatro']",2,riesgo,83-261-1192,Daniela,Castillo,77.3022,Genderqueer
89.9,10,82.0,10.6,54.3,0,['ajedrez'],0,riesgo,85-789-9232,Luis,Ramirez,100.0,Polygender
93.9,15,87.1,10.9,61.9,1,"['deportes', 'club_matematicas']",0,riesgo,98-321-2533,Luis,Rodriguez,67.4435,Polygender
81.6,15,72.7,12.5,64.6,0,"['teatro', 'musica']",0,no riesgo,64-652-9513,Diego,Castillo,63.5797,Polygender
85.9,8,61.3,3.5,72.7,0,"['ajedrez', 'arte']",0,riesgo,92-518-1164,Carlos,Gonzalez,100.0,Female
100.0,19,74.1,8.1,77.1,0,"['periodico', 'club_lectura']",0,riesgo,32-512-6842,Luis,Martinez,82.4757,Polygender
58.0,18,80.9,10.8,76.3,0,"['teatro', 'club_ciencias', 'periodico']",0,riesgo,16-645-9314,Marco,Gonzalez,65.2731,Agender
85.5,11,83.7,1.1,81.4,0,['arte'],1,no riesgo,24-325-3718,Carlos,Lopez,93.1007,Polygender
72.4,16,68.4,4.7,39.2,0,[],1,riesgo,27-253-3350,Juan,Ramirez,86.1785,Non-binary
80.6,20,71.6,9.6,84.6,0,"['teatro', 'deportes']",0,no riesgo,57-394-5621,Mateo,Castillo,68.0588,Agender
75.2,9,84.1,5.4,78.8,3,"['deportes', 'periodico']",0,riesgo,51-166-4669,Daniela,Rodriguez,81.7739,Bigender
91.9,11,82.4,12.4,88.8,1,"['club_ciencias', 'voluntariado', 'periodico']",0,no riesgo,59-153-1343,Lucia,Vargas,92.8191,Agender
81.1,10,90.7,11.7,72.2,1,[],0,riesgo,92-931-3329,Mateo,Torres,96.4415,Non-binary
88.3,18,94.0,12.5,74.5,0,['ajedrez'],0,no riesgo,90-163-8037,Angel,Sanchez,61.5474,Polygender
74.8,5,77.2,10.5,92.4,3,"['club_ciencias', 'arte', 'teatro', 'musica']",1,riesgo,85-272-3898,Elena,Perez,68.0492,Agender
100.0,16,70.3,12.3,63.7,0,[],0,riesgo,28-238-9929,Angel,Sanchez,57.5997,Female
100.0,2,44.0,8.0,82.8,1,[],0,no riesgo,54-434-4833,Mateo,Garcia,100.0,Female
83.0,16,78.8,7.8,74.1,0,"['voluntariado', 'arte', 'club_matematicas']",0,no riesgo,81-233-3688,Juan,Castillo,68.9392,Genderqueer
85.2,11,95.0,8.8,73.1,1,['club_ciencias'],1,riesgo,47-333-2955,Camila,Torres,87.779,Agender
69.5,12,70.5,11.9,73.8,2,[],0,no riesgo,69-405-8878,Carlos,Rodriguez,58.6705,Agender
87.2,14,61.3,5.3,72.0,0,[],1,no riesgo,80-836-4348,Maria,Rodriguez,61.4623,Genderqueer
82.5,15,70.3,6.1,75.5,0,"['musica', 'club_matematicas', 'deportes']",0,no riesgo,93-183-1059,Lucia,Flores,64.4127,Genderqueer
80.5,20,82.8,13.5,56.2,0,"['teatro', 'club_matematicas']",0,riesgo,68-481-3238,Luis,Perez,65.238,Genderfluid
77.5,13,88.4,8.2,75.2,0,['periodico'],2,riesgo,72-828-2551,Ana,Torres,59.4569,Genderfluid
89.5,20,82.8,18.3,58.3,1,"['voluntariado', 'club_lectura', 'club_ciencias']",1,no riesgo,27-760-8917,Jose,Vargas,43.6722,Non-binary
85.8,11,73.0,6.8,67.4,0,['periodico'],0,no riesgo,44-120-6245,Ana,Castillo,83.4771,Bigender
100.0,19,72.5,12.2,70.8,2,"['arte', 'voluntariado', 'club_matematicas']",0,no riesgo,16-517-5213,Lucia,Martinez,59.0319,Male
71.5,13,85.9,7.2,67.8,0,['musica'],1,riesgo,71-966-1914,Angel,Castillo,28.8412,Genderfluid
89.8,20,89.5,3.4,84.8,2,[],0,no riesgo,80-443-3528,Maria,Vargas,65.0548,Genderqueer
73.2,11,63.5,4.0,80.6,0,['robotica'],0,riesgo,81-138-4102,Daniela,Lopez,85.4401,Non-binary
90.5,8,70.3,17.5,84.2,2,['club_lectura'],1,riesgo,44-149-1001,Valentina,Martinez,76.7317,Non-binary
88.8,12,80.6,4.2,86.3,0,"['club_ciencias', 'deportes']",1,riesgo,16-448-5716,Maria,Sanchez,63.4609,Polygender
73.7,16,79.7,12.9,71.7,0,"['club_lectura', 'robotica', 'club_matematicas', 'voluntariado']",0,no riesgo,54-979-9090,Maria,Sanchez,66.8118,Agender
86.0,13,81.8,11.1,71.4,1,"['ajedrez', 'teatro']",1,no riesgo,44-360-8947,Valentina,Sanchez,73.8143,Male
83.4,15,61.5,7.7,71.0,0,['voluntariado'],0,riesgo,69-531-3831,Valentina,Martinez,85.4848,Female
83.9,15,74.2,13.8,52.8,0,"['ajedrez', 'voluntariado', 'teatro']",0,no riesgo,23-657-5104,Camila,Perez,64.1156,Polygender
77.8,13,54.0,0.0,73.5,1,"['club_ciencias', 'teatro', 'robotica']",0,riesgo,34-915-3720,Valentina,Garcia,86.4662,Male
82.9,20,59.3,17.4,79.2,2,[],1,no riesgo,36-214-3123,Diego,Gonzalez,73.2952,Bigender
86.0,9,61.2,11.1,77.5,4,[],0,riesgo,17-605-9881,Jose,Perez,52.648,Female
97.9,15,69.3,9.6,75.2,2,['musica'],0,no riesgo,57-769-5508,Jose,Flores,53.6485,Non-binary
83.3,14,66.7,5.4,51.5,1,[],0,riesgo,73-344-4083,Luis,Sanchez,49.518,Genderqueer
77.0,17,68.3,5.1,65.2,2,"['club_lectura', 'club_matematicas']",0,no riesgo,84-941-8527,Elena,Sanchez,90.2248,Genderfluid
64.9,20,77.8,7.6,71.8,0,"['club_matematicas', 'club_ciencias']",1,no riesgo,67-261-8913,Carlos,Castillo,71.1832,Female
84.3,13,71.4,13.3,56.7,0,"['musica', 'ajedrez']",0,riesgo,47-730-9766,Lucia,Rodriguez,47.2954,Agender
98.9,13,65.4,15.2,63.5,2,[],1,riesgo,93-681-1872,Lucia,Vargas,77.5002,Non-binary
100.0,12,73.8,11.1,61.6,1,"['robotica', 'deportes', 'musica']",1,no riesgo,62-800-6067,Daniela,Sanchez,82.4327,Male
98.7,19,87.1,6.7,61.9,0,['voluntariado'],0,no riesgo,18-969-5258,Elena,Martinez,76.4694,Genderqueer
81.1,13,75.8,4.9,69.2,0,[],0,riesgo,69-888-5242,Diego,Ramirez,65.0876,Agender
76.8,16,56.6,5.8,70.4,0,"['ajedrez', 'voluntariado', 'periodico']",0,no riesgo,60-172-6691,Diego,Gonzalez,72.0386,Agender
93.5,18,74.0,13.8,60.0,1,"['club_ciencias', 'ajedrez']",0,no riesgo,84-283-6738,Camila,Perez,81.3553,Non-binary
85.7,12,60.8,0.0,63.8,0,"['club_ciencias', 'periodico']",0,riesgo,90-638-9245,Juan,Flores,64.8773,Female
77.3,8,57.7,7.6,86.5,0,[],0,riesgo,38-643-6946,Luis,Garcia,72.3072,Polygender
86.0,9,73.0,3.7,83.2,1,"['club_matematicas', 'arte']",1,no riesgo,54-933-3674,Carlos,Rodriguez,40.6642,Polygender
90.6,11,96.5,7.6,70.4,0,[],1,riesgo,76-235-5628,Diego,Rodriguez,70.0386,Genderfluid
98.3,18,56.5,12.0,84.0,1,[],1,no riesgo,56-154-5378,Carlos,Castillo,53.0868,Male
89.5,10,64.3,6.4,72.2,1,['voluntariado'],0,riesgo,62-747-7798,Maria,Torres,81.7628,Non-binary
74.6,20,72.8,14.7,78.6,0,"['club_matematicas', 'club_lectura', 'arte']",0,no riesgo,82-436-1435,Valentina,Ramirez,67.1383,Genderfluid
77.0,11,83.3,6.4,54.9,1,"['club_lectura', 'voluntariado']",1,riesgo,39-158-7106,Valentina,Torres,47.8482,Agender
62.3,20,65.1,5.4,88.5,0,"['robotica', 'arte']",0,riesgo,57-311-4288,Carlos,Ramirez,72.425,Male
90.2,16,58.2,20.6,65.4,2,['arte'],1,riesgo,59-541-4269,Carlos,Gonzalez,50.9896,Male
73.3,9,100.0,19.1,64.1,0,"['teatro', 'club_matematicas', 'ajedrez', 'robotica']",0,no riesgo,58-813-4105,Camila,Perez,56.9647,Non-binary
98.5,7,75.7,18.9,99.2,0,"['deportes', 'voluntariado']",0,no riesgo,92-845-1264,Daniela,Gonzalez,82.0941,Male
81.0,20,98.7,5.9,74.6,0,"['club_lectura', 'robotica']",0,no riesgo,54-122-9025,Diego,Rodriguez,63.7527,Agender
73.5,20,73.1,9.6,87.1,0,['periodico'],2,riesgo,90-422-4062,Diego,Torres,65.981,Polygender
100.0,20,79.6,13.4,88.0,0,"['club_ciencias', 'arte']",0,no riesgo,21-387-6682,Camila,Garcia,47.0825,Genderqueer
85.4,12,57.2,7.3,88.1,1,['voluntariado'],0,riesgo,49-280-9148,Elena,Gonzalez,29.9848,Agender
84.8,13,95.6,10.9,74.1,0,['club_lectura'],0,no riesgo,70-908-9949,Luis,Perez,56.5642,Non-binary
86.0,19,56.1,7.7,76.2,2,['musica'],0,riesgo,33-443-5054,Maria,Vargas,91.8712,Male
100.0,10,67.1,8.8,75.4,0,"['club_matematicas', 'teatro']",0,no riesgo,80-400-1058,Mateo,Flores,88.0083,Male
80.9,15,80.6,14.4,50.2,1,"['arte', 'club_lectura']",0,riesgo,56-813-1389,Valentina,Vargas,72.6568,Non-binary
87.3,9,90.7,6.8,64.2,0,['musica'],0,no riesgo,83-702-6654,Jose,Perez,42.6231,Female
100.0,19,96.7,9.5,84.0,2,[],1,no riesgo,73-930-8232,Ana,Sanchez,59.6929,Bigender
72.9,9,69.8,13.8,68.1,1,"['voluntariado', 'robotica']",0,riesgo,58-897-8809,Camila,Torres,44.1409,Polygender
56.1,13,58.3,10.5,68.8,0,['musica'],1,no riesgo,86-464-6916,Camila,Castillo,63.5959,Polygender
78.5,19,77.3,13.3,70.4,1,['ajedrez'],0,no riesgo,63-440-2825,Diego,Flores,58.7093,Agender
73.6,11,74.9,8.9,51.5,0,"['voluntariado', 'club_ciencias', 'deportes', 'teatro']",1,riesgo,89-461-8510,Valentina,Sanchez,59.1042,Genderqueer
81.8,13,70.7,8.6,67.3,0,"['teatro', 'voluntariado', 'musica']",0,riesgo,64-453-9980,Valentina,Gonzalez,75.2815,Polygender
87.1,19,78.4,10.6,81.2,1,['periodico'],1,no riesgo,83-386-2422,Carlos,Ramirez,50.7079,Non-binary
84.3,13,70.6,6.2,71.6,1,[],0,no riesgo,37-253-9944,Valentina,Martinez,68.003,Male
94.2,16,64.8,4.4,77.4,0,"['periodico', 'musica', 'club_lectura']",1,riesgo,20-650-5972,Camila,Sanchez,51.4105,Bigender
77.2,12,62.4,12.5,65.9,0,"['voluntariado', 'musica']",0,no riesgo,45-619-3982,Jose,Torres,53.5805,Agender
90.7,11,50.8,15.9,55.0,1,['deportes'],1,riesgo,12-882-9569,Luis,Garcia,67.9575,Agender
88.3,12,68.9,11.1,70.7,1,"['teatro', 'musica', 'periodico', 'club_lectura']",1,no riesgo,73-402-2142,Elena,Ramirez,58.0781,Genderqueer
94.4,18,65.5,0.8,84.2,0,"['arte', 'periodico']",0,no riesgo,49-806-4141,Carlos,Perez,47.6325,Genderfluid
77.3,17,83.0,20.8,76.5,2,"['ajedrez', 'robotica']",0,no riesgo,16-377-9791,Luis,Perez,57.9078,Bigender
81.7,13,72.3,12.8,80.3,0,['musica'],0,no riesgo,54-208-5942,Carlos,Garcia,80.0951,Polygender
97.0,19,72.1,5.1,100.0,0,['arte'],0,no riesgo,24-553-9098,Carlos,Lopez,80.1468,Polygender
78.9,16,77.7,6.5,68.8,0,['ajedrez'],0,riesgo,78-116-8765,Camila,Torres,56.9061,Bigender
87.8,16,84.9,19.2,72.8,3,[],0,riesgo,70-198-7304,Maria,Flores,43.435,Female
85.4,6,63.2,7.7,73.1,1,"['club_lectura', 'ajedrez']",0,riesgo,80-926-3266,Carlos,Lopez,100.0,Polygender
71.6,15,73.2,10.2,61.9,1,[],1,riesgo,36-806-2572,Diego,Flores,66.9819,Bigender
92.2,16,79.6,7.1,70.2,0,[],1,no riesgo,22-621-6974,Lucia,Martinez,82.5523,Bigender
80.7,13,70.3,10.5,56.5,0,['deportes'],0,no riesgo,37-615-5591,Maria,Rodriguez,71.113,Genderfluid
72.6,20,81.9,11.6,71.9,2,['musica'],0,riesgo,45-745-8104,Luis,Ramirez,70.5402,Bigender
86.8,18,63.9,19.0,68.5,2,['arte'],1,no riesgo,17-485-1067,Juan,Gonzalez,60.9289,Female
